datetime,open,high,low,close,volume
2026-06-04 15:05:00,23390.7,23416.75,23388.4,23414.8,3472118.0
2026-06-04 15:06:00,23414.85,23415.8,23398.6,23398.65,1900128.0
2026-06-04 15:07:00,23398.1,23406.45,23396.45,23405.25,2115083.0
2026-06-04 15:08:00,23404.7,23406.35,23402.35,23403.4,1670021.0
2026-06-04 15:09:00,23402.9,23413.7,23401.1,23412.65,2715499.0
2026-06-04 15:10:00,23413.1,23415.1,23409.75,23411.2,2106335.0
2026-06-04 15:11:00,23410.15,23419.0,23410.15,23414.75,2451229.0
2026-06-04 15:12:00,23415.0,23418.5,23411.85,23416.35,2210202.0
2026-06-04 15:13:00,23416.85,23418.7,23412.25,23417.35,1859128.0
2026-06-04 15:14:00,23417.15,23420.35,23414.6,23418.05,1941534.0
2026-06-04 15:15:00,23419.05,23419.6,23413.0,23417.8,2154222.0
2026-06-04 15:16:00,23417.15,23426.0,23417.15,23423.85,2273470.0
2026-06-04 15:17:00,23424.1,23425.35,23417.95,23418.5,1688416.0
2026-06-04 15:18:00,23418.45,23428.45,23418.45,23425.95,2962023.0
2026-06-04 15:19:00,23427.55,23427.85,23419.7,23419.7,2039047.0
2026-06-04 15:20:00,23419.6,23421.85,23414.15,23418.35,3471796.0
2026-06-04 15:21:00,23419.15,23419.55,23411.7,23416.95,2628403.0
2026-06-04 15:22:00,23416.15,23424.7,23414.75,23423.25,2297891.0
2026-06-04 15:23:00,23423.0,23434.35,23422.0,23432.3,2404790.0
2026-06-04 15:24:00,23432.75,23433.85,23429.15,23430.2,2500325.0
2026-06-04 15:25:00,23429.7,23441.35,23428.2,23440.5,3466444.0
2026-06-04 15:26:00,23441.8,23444.3,23438.4,23439.5,2974368.0
2026-06-04 15:27:00,23439.7,23442.8,23436.45,23440.05,2743134.0
2026-06-04 15:28:00,23438.35,23442.95,23436.35,23436.85,2381345.0
2026-06-04 15:29:00,23438.9,23446.8,23434.2,23438.0,2345278.0
2026-06-05 09:15:00,23478.95,23516.35,23458.75,23479.5,6356362.0
2026-06-05 09:16:00,23478.45,23485.3,23446.1,23455.0,4069917.0
2026-06-05 09:17:00,23454.6,23471.0,23451.95,23460.9,4416777.0
2026-06-05 09:18:00,23460.3,23471.05,23456.45,23456.8,2827095.0
2026-06-05 09:19:00,23456.6,23464.85,23451.95,23456.15,2768613.0
2026-06-05 09:20:00,23456.05,23465.4,23453.85,23457.9,2098837.0
2026-06-05 09:21:00,23456.5,23458.75,23439.3,23456.65,2026855.0
2026-06-05 09:22:00,23458.15,23468.35,23455.05,23457.55,1582516.0
2026-06-05 09:23:00,23456.55,23466.8,23453.4,23455.75,1687466.0
2026-06-05 09:24:00,23457.35,23458.0,23444.6,23451.2,1611341.0
2026-06-05 09:25:00,23451.0,23459.8,23448.95,23453.35,1587532.0
2026-06-05 09:26:00,23453.5,23457.6,23446.45,23452.1,1196039.0
2026-06-05 09:27:00,23453.35,23459.1,23442.25,23444.7,1504429.0
2026-06-05 09:28:00,23444.1,23457.05,23443.3,23456.6,2358667.0
2026-06-05 09:29:00,23456.1,23465.45,23453.95,23461.95,1476324.0
2026-06-05 09:30:00,23462.2,23475.9,23460.75,23474.15,1217421.0
2026-06-05 09:31:00,23474.95,23480.55,23473.3,23476.25,1795139.0
2026-06-05 09:32:00,23475.75,23477.1,23454.0,23455.35,1195225.0
2026-06-05 09:33:00,23455.7,23462.8,23452.6,23454.95,1324977.0
2026-06-05 09:34:00,23455.3,23462.0,23454.3,23461.1,1145914.0
2026-06-05 09:35:00,23461.1,23478.05,23460.75,23478.05,1187026.0
