datetime,open,high,low,close,volume
2026-06-18 12:41:00,24122.65,24124.45,24120.65,24122.9,407774.0
2026-06-18 12:42:00,24123.85,24128.95,24118.05,24120.6,551175.0
2026-06-18 12:43:00,24122.4,24122.5,24118.75,24119.75,382550.0
2026-06-18 12:44:00,24121.85,24121.95,24116.45,24117.25,385611.0
2026-06-18 12:45:00,24118.75,24120.55,24116.55,24117.8,377980.0
2026-06-18 12:46:00,24119.15,24119.25,24111.45,24112.55,822273.0
2026-06-18 12:47:00,24113.65,24117.25,24111.75,24114.0,512746.0
2026-06-18 12:48:00,24115.4,24117.65,24112.9,24116.35,585379.0
2026-06-18 12:49:00,24118.5,24119.55,24115.2,24117.4,327730.0
2026-06-18 12:50:00,24118.65,24122.75,24116.45,24119.8,347878.0
2026-06-18 12:51:00,24121.15,24126.15,24119.15,24126.15,472125.0
2026-06-18 12:52:00,24126.7,24132.25,24124.35,24126.8,523519.0
2026-06-18 12:53:00,24127.65,24127.95,24123.25,24123.75,453207.0
2026-06-18 12:54:00,24125.65,24129.8,24123.15,24126.7,445499.0
2026-06-18 12:55:00,24127.3,24130.1,24125.75,24126.7,446437.0
2026-06-18 12:56:00,24129.15,24130.6,24124.1,24124.65,552547.0
2026-06-18 12:57:00,24126.2,24131.45,24124.8,24128.5,671063.0
2026-06-18 12:58:00,24129.9,24130.3,24126.8,24128.35,430829.0
2026-06-18 12:59:00,24129.25,24130.15,24124.3,24125.65,390930.0
2026-06-18 13:00:00,24127.65,24129.4,24120.1,24121.95,678036.0
2026-06-18 13:01:00,24123.65,24123.85,24118.25,24120.5,611483.0
2026-06-18 13:02:00,24122.2,24127.3,24119.5,24125.2,1266460.0
2026-06-18 13:03:00,24126.65,24127.0,24122.7,24124.45,360994.0
2026-06-18 13:04:00,24126.3,24126.8,24122.85,24123.3,487842.0
2026-06-18 13:05:00,24125.3,24125.3,24120.65,24121.3,571043.0
2026-06-18 13:06:00,24123.05,24124.0,24116.6,24117.0,661413.0
2026-06-18 13:07:00,24118.35,24129.75,24116.9,24128.85,558805.0
2026-06-18 13:08:00,24130.45,24130.85,24126.15,24127.8,490606.0
2026-06-18 13:09:00,24128.8,24128.8,24124.75,24126.3,567639.0
2026-06-18 13:10:00,24128.0,24128.0,24124.1,24125.35,392710.0
2026-06-18 13:11:00,24126.3,24126.45,24123.4,24125.85,436649.0
2026-06-18 13:12:00,24127.35,24127.95,24122.6,24123.75,370697.0
2026-06-18 13:13:00,24125.15,24128.2,24123.1,24125.55,383161.0
2026-06-18 13:14:00,24126.8,24128.0,24123.9,24127.8,309471.0
2026-06-18 13:15:00,24129.95,24136.3,24123.1,24124.05,731824.0
2026-06-18 13:16:00,24125.15,24125.35,24120.0,24121.2,587288.0
2026-06-18 13:17:00,24121.95,24124.9,24116.1,24117.3,628562.0
2026-06-18 13:18:00,24118.65,24120.2,24115.65,24116.9,1059817.0
2026-06-18 13:19:00,24118.25,24119.55,24115.3,24116.9,435525.0
2026-06-18 13:20:00,24117.7,24120.5,24112.8,24120.25,578452.0
2026-06-18 13:21:00,24121.45,24122.75,24114.55,24115.85,1213451.0
2026-06-18 13:22:00,24116.9,24125.4,24115.5,24125.4,830554.0
2026-06-18 13:23:00,24125.85,24125.85,24116.75,24119.85,729429.0
2026-06-18 13:24:00,24121.85,24121.85,24112.65,24112.75,435599.0
2026-06-18 13:25:00,24114.35,24114.35,24102.1,24103.35,1115543.0
2026-06-18 13:26:00,24104.25,24108.25,24100.65,24106.45,411919.0
2026-06-18 13:27:00,24108.8,24115.05,24106.7,24114.4,484620.0
2026-06-18 13:28:00,24116.1,24118.0,24112.25,24117.15,277962.0
2026-06-18 13:29:00,24119.3,24123.1,24117.15,24120.45,561869.0
2026-06-18 13:30:00,24121.9,24121.9,24112.25,24116.25,1081230.0
2026-06-18 13:31:00,24118.65,24125.9,24115.7,24122.95,995014.0
2026-06-18 13:32:00,24125.7,24133.75,24123.55,24132.8,590073.0
2026-06-18 13:33:00,24135.0,24135.0,24121.95,24122.15,618994.0
2026-06-18 13:34:00,24123.05,24125.25,24118.85,24123.35,680534.0
2026-06-18 13:35:00,24125.05,24128.0,24118.7,24123.85,576719.0
2026-06-18 13:36:00,24126.4,24126.4,24121.25,24121.65,444383.0
2026-06-18 13:37:00,24123.35,24124.3,24119.3,24120.45,413714.0
2026-06-18 13:38:00,24123.3,24126.1,24119.25,24122.0,786237.0
2026-06-18 13:39:00,24122.4,24123.45,24116.7,24120.9,525588.0
2026-06-18 13:40:00,24122.3,24122.6,24115.65,24116.45,560673.0
2026-06-18 13:41:00,24118.05,24121.05,24111.8,24119.6,854810.0
2026-06-18 13:42:00,24121.6,24127.9,24118.45,24124.0,937071.0
2026-06-18 13:43:00,24126.45,24126.75,24121.2,24126.5,473255.0
2026-06-18 13:44:00,24127.05,24128.35,24119.05,24120.7,701959.0
2026-06-18 13:45:00,24122.0,24124.15,24115.9,24120.3,755834.0
2026-06-18 13:46:00,24122.0,24123.5,24119.05,24121.15,445373.0
2026-06-18 13:47:00,24122.35,24127.15,24121.1,24126.05,499890.0
2026-06-18 13:48:00,24127.65,24127.65,24119.95,24122.65,720446.0
2026-06-18 13:49:00,24123.3,24123.3,24112.55,24116.15,777961.0
2026-06-18 13:50:00,24117.4,24119.05,24113.6,24117.55,554158.0
2026-06-18 13:51:00,24119.45,24119.7,24114.2,24115.25,374051.0
2026-06-18 13:52:00,24117.5,24118.45,24113.3,24116.4,407621.0
2026-06-18 13:53:00,24117.7,24118.3,24112.95,24114.9,419417.0
2026-06-18 13:54:00,24116.05,24118.5,24114.3,24117.2,374585.0
2026-06-18 13:55:00,24118.05,24119.0,24115.15,24116.95,560288.0
2026-06-18 13:56:00,24118.8,24119.95,24113.55,24115.5,512034.0
2026-06-18 13:57:00,24118.1,24118.25,24111.85,24112.45,587919.0
2026-06-18 13:58:00,24115.2,24116.05,24111.55,24112.4,712973.0
2026-06-18 13:59:00,24114.05,24114.1,24103.85,24108.35,620253.0
2026-06-18 14:00:00,24109.95,24111.4,24107.15,24109.2,667573.0
2026-06-18 14:01:00,24111.45,24111.55,24104.25,24105.65,607937.0
2026-06-18 14:02:00,24106.65,24108.9,24101.3,24107.25,499165.0
2026-06-18 14:03:00,24109.05,24110.65,24104.9,24109.75,439162.0
2026-06-18 14:04:00,24111.75,24112.0,24103.15,24106.45,681026.0
2026-06-18 14:05:00,24107.15,24109.85,24103.1,24106.1,908151.0
2026-06-18 14:06:00,24107.8,24112.0,24105.9,24109.05,849040.0
2026-06-18 14:07:00,24109.8,24110.0,24103.05,24104.15,645451.0
2026-06-18 14:08:00,24105.8,24105.8,24095.95,24096.35,1013324.0
2026-06-18 14:09:00,24097.25,24099.8,24094.6,24096.05,687228.0
2026-06-18 14:10:00,24097.95,24103.65,24096.35,24100.45,538139.0
2026-06-18 14:11:00,24101.5,24103.85,24099.65,24103.45,482781.0
2026-06-18 14:12:00,24104.75,24108.2,24102.7,24107.0,497188.0
2026-06-18 14:13:00,24107.65,24109.8,24102.55,24102.95,913121.0
2026-06-18 14:14:00,24104.05,24104.4,24098.8,24099.75,1540714.0
2026-06-18 14:15:00,24100.8,24102.3,24097.45,24098.3,584312.0
2026-06-18 14:16:00,24100.7,24100.7,24096.65,24099.1,587474.0
2026-06-18 14:17:00,24100.85,24100.95,24094.8,24095.6,600829.0
2026-06-18 14:18:00,24096.0,24097.05,24088.75,24089.1,736069.0
2026-06-18 14:19:00,24090.1,24090.4,24086.35,24088.25,812924.0
2026-06-18 14:20:00,24089.6,24092.35,24086.2,24086.2,540841.0
2026-06-18 14:21:00,24087.3,24087.9,24083.75,24085.45,557120.0
2026-06-18 14:22:00,24086.7,24092.05,24084.25,24086.8,520383.0
2026-06-18 14:23:00,24089.0,24097.0,24085.0,24095.6,915012.0
2026-06-18 14:24:00,24098.15,24107.35,24096.15,24107.3,759026.0
2026-06-18 14:25:00,24109.25,24110.05,24099.35,24103.9,887117.0
2026-06-18 14:26:00,24105.0,24105.0,24093.1,24093.2,803953.0
2026-06-18 14:27:00,24095.8,24095.8,24088.85,24092.7,669804.0
2026-06-18 14:28:00,24094.15,24094.35,24086.15,24091.2,853235.0
2026-06-18 14:29:00,24092.75,24095.2,24088.35,24088.35,748038.0
2026-06-18 14:30:00,24090.65,24090.65,24075.0,24075.5,937202.0
2026-06-18 14:31:00,24077.55,24081.65,24074.7,24079.2,762983.0
2026-06-18 14:32:00,24080.05,24090.6,24079.55,24086.3,705461.0
2026-06-18 14:33:00,24088.45,24095.7,24083.55,24094.8,533673.0
2026-06-18 14:34:00,24096.1,24096.7,24090.45,24095.05,677540.0
2026-06-18 14:35:00,24098.3,24099.55,24093.35,24094.4,760492.0
2026-06-18 14:36:00,24095.5,24112.1,24092.15,24110.85,1244307.0
2026-06-18 14:37:00,24112.3,24113.05,24094.1,24095.85,1507967.0
2026-06-18 14:38:00,24098.3,24101.15,24095.6,24098.05,503878.0
2026-06-18 14:39:00,24100.7,24101.5,24094.45,24096.4,489789.0
2026-06-18 14:40:00,24097.85,24103.3,24097.4,24100.0,583242.0
2026-06-18 14:41:00,24102.05,24102.05,24094.3,24095.6,598751.0
2026-06-18 14:42:00,24097.8,24097.8,24090.85,24095.0,661943.0
2026-06-18 14:43:00,24096.65,24097.9,24093.5,24096.95,522376.0
2026-06-18 14:44:00,24099.65,24099.65,24095.15,24097.2,496224.0
2026-06-18 14:45:00,24098.7,24098.7,24092.45,24098.7,617518.0
2026-06-18 14:46:00,24100.6,24104.55,24097.65,24098.65,834790.0
2026-06-18 14:47:00,24099.95,24100.15,24090.8,24095.95,836940.0
2026-06-18 14:48:00,24097.35,24097.85,24093.5,24094.5,457661.0
2026-06-18 14:49:00,24095.15,24095.15,24082.25,24084.15,1351412.0
2026-06-18 14:50:00,24084.9,24095.35,24081.35,24094.9,888790.0
2026-06-18 14:51:00,24096.45,24101.15,24095.6,24099.25,538505.0
2026-06-18 14:52:00,24100.1,24103.5,24096.15,24102.05,894569.0
2026-06-18 14:53:00,24103.15,24103.15,24092.55,24096.0,764382.0
2026-06-18 14:54:00,24097.95,24101.75,24095.85,24100.05,496965.0
2026-06-18 14:55:00,24101.1,24101.1,24095.65,24098.35,522090.0
2026-06-18 14:56:00,24100.55,24100.55,24095.5,24096.1,528735.0
2026-06-18 14:57:00,24097.8,24107.35,24096.0,24107.25,857252.0
2026-06-18 14:58:00,24109.1,24112.5,24103.1,24111.55,709925.0
2026-06-18 14:59:00,24113.2,24121.4,24110.6,24121.4,1091079.0
